83.324329 23.389170
67.547598 48.295028
48.193582 30.495568
71.208726 18.255579
62.182282 4.086430
41.398374 69.598379
67.393650 63.764015
34.711587 18.462247
60.910586 62.715789
73.072935 32.837444
74.043844 20.221277
92.091436 68.475654
65.313033 25.726548
53.244097 8.764363
26.049694 87.738393
68.612493 9.374024
11.127563 36.160091
57.669052 59.321145
66.655659 28.877778
77.576724 28.837941
32.964208 18.975098
98.436320 0.357857
82.739114 33.147908
18.820104 43.649700
95.863696 91.893039
76.487143 69.907540
12.114316 68.578579
38.383194 77.427349
94.305127 91.627291
86.191712 20.354822
79.365684 54.804205
29.728845 90.493247
90.964296 87.397897
49.814393 57.619955
16.275674 27.391117
86.457896 49.239882
46.366215 84.894216
49.597740 29.105329
18.042124 68.417844
72.755028 13.905820
60.310883 49.242172
83.813360 72.425199
17.820751 22.196554
49.852548 12.125878
13.823845 36.044260
32.480700 93.189529
90.848465 62.209545
83.682776 81.812761
49.607442 33.497169
39.432716 65.883116
60.888286 25.890612
15.122999 7.254501
10.784828 64.720738
36.359830 28.826952
33.138582 9.114858
42.732772 93.449465
58.357030 26.546132
65.874663 76.177781
48.742686 15.727212
88.303659 62.566532
51.771472 20.784359
55.756061 42.619938
82.993904 39.438838
24.432699 32.601346
72.936007 63.865415
98.484463 33.824293
89.756027 13.607461
41.078794 0.540855
78.328199 77.438623
29.367807 11.466781
86.553481 72.100579
4.916246 44.910511
98.646711 70.790909
21.088292 47.389398
86.518121 9.391951
9.955930 38.289593
30.176310 65.711991
80.909531 13.170214
5.150829 5.342230
45.771561 78.086835
69.207644 44.256024
11.911128 58.963671
57.863485 52.989922
59.504526 36.191684
30.428545 88.872332
47.658465 16.982027
60.972911 52.574712
61.892538 59.619623
23.365621 82.980830
7.009020 9.883742
92.372781 16.964950
48.173335 22.549091
82.676941 29.082866
35.719306 87.827770
34.425096 81.490867
65.914605 3.632740
25.746890 77.825733
62.596411 83.610375
30.815655 22.100936
19.802059 61.244200
10.973269 67.460524
78.226227 71.946180
20.035236 40.118765
31.565803 43.400857
23.099595 38.574824
53.284599 15.472376
55.539774 1.457934
38.021467 38.216715
30.540801 73.740773
26.044484 64.965896
55.231640 91.959089
68.598636 80.978530
69.784822 31.195047
64.588904 0.600477
53.295984 84.390963
61.844678 64.269253
51.851487 40.070905
36.215433 71.886723
80.189670 67.781236
15.287580 3.289265
6.356060 68.572179
18.761641 61.895833
70.030114 56.783109
0.112548 0.570914
30.523882 26.157032
65.536811 85.755521
18.116121 34.135447
66.734051 87.900944
65.330494 31.322955
88.501421 18.626478
15.713918 50.346098
82.895731 67.565406
90.417003 19.111164
39.452129 70.606673
86.892400 54.739709
73.895938 93.248460
23.311889 92.657579
55.144293 93.342002
49.440688 55.256841
93.912916 79.964570
81.413873 59.449727
65.720091 99.529995
93.585174 32.454142
87.430938 58.915668
63.777097 75.932359
77.542146 79.491015
26.278458 60.437877
47.056421 16.695461
79.549041 86.508550
87.302134 66.441441
41.248260 61.198072
59.689901 64.560148
53.855652 14.834194
57.902151 3.296340
70.091035 51.815067
83.260909 51.504908
11.264794 48.981000
51.034903 4.849968
81.435142 38.465841
63.765637 45.212239
14.398200 41.307783
24.703254 40.676657
1.745660 71.759675
57.372118 81.294701
58.268225 44.674252
47.736142 99.516485
5.872324 7.426043
64.076633 59.727976
22.260237 21.978784
63.024316 92.351272
73.793851 46.285225
43.856180 85.058645
95.266225 94.891082
89.908613 76.701367
33.356923 53.674249
21.913606 47.755123
94.982033 46.616860
88.431780 96.727693
18.376535 45.803899
78.022394 76.644760
90.478151 25.758536
76.161244 96.350475
33.184579 40.237877
56.078451 55.444816
62.216661 19.102767
47.796088 36.010512
65.387992 91.652268
21.069156 60.654217
86.543350 10.977769
37.355584 19.900273
64.652018 59.269190
67.655396 59.634051
5.886049 56.087177
56.361744 24.262584
1.891075 34.384138
0.907344 92.369226
60.142674 77.068588
88.719701 93.327254
17.306465 44.798153
48.772070 79.523127
63.900919 96.568158
15.533638 29.288911
88.220426 36.602794
89.943128 74.763776
47.580563 27.298712
94.664049 12.232581
86.567902 62.319446
71.866632 92.453951
18.406622 28.228376
16.716535 20.297698
62.612514 17.623879
12.666924 22.755188
94.692467 1.386626
16.082442 11.998932
46.184778 64.854512
91.522059 10.085698
61.422670 7.055697
39.374609 49.643096
43.658491 29.317737
24.406872 91.239054
56.616449 19.070921
3.471636 43.184351
81.390367 75.338268
35.638302 99.796989
3.566644 52.354837
20.094687 66.179158
69.978716 32.761612
88.934346 64.671183
34.148237 5.016789
76.670115 80.333016
69.871301 68.192173
90.418714 31.293971
75.247870 29.793323
80.937068 18.906361
59.111060 5.343940
10.145415 15.727509
24.414861 13.617051
58.911861 5.805228
88.955319 94.550163
5.602218 92.521963
46.905001 25.696905
58.701120 16.883717
58.458517 47.635467
81.554899 92.606754
52.652255 58.225014
72.939770 22.523556
26.417188 63.358484
53.817528 1.665058
93.151806 34.754595
20.571419 52.262866
40.098535 30.716835
67.990375 64.513396
44.333886 26.902236
70.318625 33.289205
21.452399 75.920842
25.811167 68.357400
1.617748 84.512288
85.241116 60.076264
32.147754 66.796016
52.683019 84.800010
25.021030 25.622789
7.323566 51.438218
88.981272 61.141093
53.103276 82.133078
95.895689 73.674696
34.395944 35.994224
4.391530 2.386320
0.507620 48.725416
29.288556 70.826245
82.014621 50.740955
46.747087 7.825788
19.098355 48.364835
92.338076 4.339471
8.441100 24.485830
71.135487 61.124118
9.285840 96.156517
86.746907 16.609406
47.594735 75.728179
77.750499 0.698012
57.861257 73.646188
74.372707 92.257202
9.640412 78.764238
94.643522 10.148032
27.489654 23.932078
80.974277 9.504275
74.673033 27.721365
17.330063 93.771388
76.086200 9.668139
98.110859 84.527299
34.153969 69.246346
45.651418 43.439810
65.402863 32.398324
60.049216 12.997599
8.126504 37.799715
13.695610 65.987761
11.445903 88.068317
58.244963 21.086315
66.832555 52.888485
31.234348 94.322209
76.820562 12.208625
3.826484 51.493595
39.929990 21.156547
45.264983 16.016190
30.824686 43.375842
0.543489 64.978655
12.622188 46.194907
8.418464 78.025052
78.593231 68.467680
91.022650 86.719735
6.267395 4.718261
52.707496 17.713298
92.786578 10.952458
38.799613 59.619133
63.840943 70.033961
53.941342 40.661505
82.242586 57.767825
92.155101 22.172575
78.924372 37.420084
38.188765 9.749057
80.795926 38.732254
74.727712 93.418114
84.927161 83.146177
71.443166 63.520392
51.613857 62.465816
50.240127 57.881252
67.184077 2.947622
75.594550 59.970655
13.900081 14.394163
19.589787 77.741024
84.428124 73.531129
18.402529 66.670710
31.298955 10.557630
88.843285 10.223327
47.977714 27.032050
19.972384 28.773640
65.764304 94.700096
22.191754 50.691465
77.846273 93.634919
14.211857 29.460130
56.100735 64.451984
87.341382 23.284812
67.399606 62.935932
83.255466 81.299687
77.330095 2.845254
59.040711 61.758218
76.376383 77.443241
28.428928 7.675338
88.000871 17.272213
17.898664 35.978585
44.304264 37.871048
64.752225 10.068568
32.571145 86.943979
60.760033 10.417418
80.578898 74.971891
39.877548 36.679633
39.423875 27.218930
59.964445 6.823481
90.154862 43.219911
88.123169 67.484956
46.065165 47.163880
29.243175 22.441548
24.607121 57.672103
30.116886 12.607991
74.944316 48.015550
48.586576 19.248580
85.886598 13.338801
29.317148 18.457743
0.282779 90.077181
28.875161 80.861677
65.049072 68.752710
17.541311 4.472947
95.971640 77.505756
11.296428 86.126501
20.725667 99.419597
53.611457 66.790832
46.583477 82.854632
89.232380 71.190598
40.526735 19.349266
83.798589 15.471051
67.364816 32.385165
34.719630 53.251415
45.723966 64.036778
71.709158 46.006745
54.113959 0.584319
26.868423 19.163031
69.337029 44.409733
23.635978 65.308668
21.915489 34.932406
51.435169 42.641156
34.352004 5.046627
9.431988 80.935481
87.901259 98.664368
52.126079 28.427993
18.013634 35.924668
43.899044 85.378450
68.309833 78.618674
38.629865 14.033799
42.655452 10.339023
60.040544 96.769411
10.923342 86.908967
15.932442 80.260371
31.318700 39.568420
45.569039 53.234189
74.500827 97.004209
95.875345 8.852830
2.050835 5.307333
89.788311 89.952094
3.971701 41.914390
18.380087 21.985336
77.839058 62.279131
7.363786 46.148890
40.897805 45.993651
60.182689 83.553257
56.332674 20.223234
80.322668 67.256016
7.132201 96.255111
47.516387 38.450901
35.823531 93.085427
91.685090 10.324357
90.089635 87.560436
19.177188 92.140470
92.867769 8.965499
82.092564 96.839470
50.879889 0.472651
18.824806 28.718946
62.751782 26.188592
74.867837 3.649588
72.182244 35.050526
87.202845 28.514918
55.273760 67.525513
95.770934 62.405960
63.780624 43.287322
0.856861 99.604155
36.372748 92.541952
9.928512 26.462383
80.102388 29.105700
18.602854 72.970157
38.071198 0.695418
69.809627 88.951087
1.168069 88.634433
17.670033 63.919852
14.823025 92.537870
67.569439 87.005269
27.588396 54.772284
15.520187 82.862155
22.297797 11.291121
45.268116 86.078421
54.578443 46.124977
85.682576 90.951191
38.666929 95.611088
17.413575 18.769317
24.716787 36.016428
91.739473 62.787986
36.711847 61.549100
51.739073 37.879916
50.183533 69.409106
1.799768 65.006559
61.946976 69.369207
52.011827 89.535372
24.141491 67.532014
72.397527 46.439288
78.823135 17.665643
32.517710 33.401578
63.790620 18.200285
24.352769 2.457550
13.811373 41.766343
21.226866 38.528161
77.782772 12.966340
1.316146 14.494618
74.515440 53.055219
52.374534 24.698974
22.464326 54.174302
89.705532 84.411302
23.543509 41.717360
73.946674 47.685000
9.249374 46.344201
94.124289 88.072509
64.009844 26.641998
21.474086 27.800465
44.842284 45.826855
30.258014 58.653657
87.593198 51.484881
97.181817 65.375970
64.451220 98.497964
79.870589 38.966661
51.553183 32.245123
63.665635 74.017509
86.419425 53.371167
58.428811 9.962934
95.088527 32.375484
57.647935 4.337901
78.719685 51.772223
92.410409 42.729530
78.414222 13.884496
70.529994 23.256505
59.711351 0.788008
81.910162 47.304549
52.272889 79.091980
12.680520 16.724109
77.589943 92.551108
55.690770 29.143127
24.796231 19.356405
3.160636 11.215656
72.727572 61.589446
21.178591 67.816099
93.964931 78.826525
72.154000 72.684616
30.598749 64.564410
15.414146 9.012970
78.448906 85.944140
32.269476 38.160257
86.732148 14.179638
85.464806 39.005037
93.271617 98.145326
55.729147 70.861561
90.696434 11.419917
0.004688 15.492665
30.776322 3.165323
26.708322 3.503895
64.754770 47.886912
71.319994 58.719700
26.713438 43.473994
31.404316 57.312186
8.038404 46.818462
66.325157 86.487309
32.762602 98.594632
24.647566 19.494750
12.774270 10.112372
58.499788 6.045888
8.257697 14.228935
76.907449 98.954131
25.648852 76.912136
14.446796 56.425174
80.077460 41.155118
59.929069 44.832229
89.042030 31.249062
3.551930 15.755468
74.723056 34.956246
73.067654 82.761460
81.774708 39.392811
69.248769 14.537310
37.987443 93.896335
34.032060 50.761713
4.008707 92.531848
56.807600 12.266404
6.760783 33.715049
11.220535 32.409635
10.627185 25.667331
88.834809 90.704645
66.822449 48.763877
35.536875 55.864479
80.012940 39.088804
71.619947 54.735996
74.045050 44.687601
37.497456 55.819758
84.080412 6.746225
70.357068 22.067854
0.642560 4.389128
72.829567 4.651267
96.920977 29.637168
16.917671 3.681760
63.352217 28.138206
36.091394 73.979402
53.805537 24.926203
64.684047 20.627987
73.690081 0.220922
76.492466 53.703021
39.309726 48.112413
8.439017 13.354776
92.800014 45.936474
69.174534 76.880426
52.682699 39.531602
98.948280 53.325259
43.920730 71.777848
57.976526 40.841707
1.415015 74.894197
44.523466 64.767232
3.032403 80.614861
38.746635 56.837940
5.541064 3.430682
77.465927 79.231145
3.651604 53.958393
32.934166 42.961330
2.070806 41.373183
56.316106 94.870820
87.309656 25.490640
71.751246 39.992355
65.022242 70.699526
93.317615 8.942972
42.477373 51.294141
49.784679 43.892389
26.188338 94.308145
8.659621 29.220741
74.923006 47.406256
86.058681 80.464070
50.836938 63.524608
59.695215 54.488542
17.483001 92.629381
97.449873 19.553807
34.002564 53.765979
14.424627 21.312220
79.256619 86.175872
61.304576 44.278861
56.875398 54.622190
53.221833 99.352772
5.916331 3.006512
43.245161 32.104670
97.314657 51.904782
61.325411 72.237662
99.311038 47.384092
52.701732 50.147976
10.908700 12.396947
4.636519 28.391701
5.026327 2.086392
47.945507 39.028891
55.852371 62.370134
60.341111 35.108990
48.546006 21.645687
79.387851 5.421404
76.267877 32.609684
4.774176 82.184208
35.616196 48.019336
14.288878 32.930853
99.924118 75.614289
5.168515 99.235156
22.998381 57.870247
49.383132 33.907081
70.267194 54.019651
62.298781 75.293522
56.106043 10.244289
14.322413 11.958414
72.614423 74.663524
47.067404 21.160429
96.309210 26.455255
26.581833 72.577087
59.064939 31.356009
54.761296 94.681135
79.375345 69.050174
27.611988 79.299463
44.664463 32.780503
78.534619 67.662843
90.650751 27.917752
1.569924 60.917945
81.937403 63.868705
36.211467 38.043446
74.112994 50.533879
50.001860 46.727417
25.197403 97.069263
67.887845 21.506614
23.524518 94.469678
94.083701 82.589458
25.825687 48.844997
77.270593 5.201032
17.895171 4.882581
84.500495 62.559634
37.663085 63.035114
30.222478 28.313835
90.952866 31.792402
89.231780 72.890269
95.661107 25.443247
10.933715 69.774101
75.977126 60.935575
16.501518 1.174530
58.004839 84.389363
22.681143 81.529357
78.859042 16.764845
64.118815 4.684729
65.609842 41.389408
9.885761 83.505013
46.271989 94.386256
46.064648 83.935074
57.421371 76.287125
12.248909 48.374237
8.079527 1.480690
21.264506 3.740634
26.923937 32.198222
73.514735 2.901063
93.133797 90.016253
4.075593 51.138636
74.405616 26.756736
32.667993 53.264658
43.521581 96.786808
57.949386 9.131423
38.176215 67.835147
92.636436 84.448204
62.221403 38.701084
68.383278 19.642774
14.988209 80.632187
68.017011 23.067736
82.112877 89.281517
26.808370 9.036813
21.479739 0.323105
11.937876 14.613536
90.339357 16.013469
65.752172 64.744973
42.770205 98.420165
18.009630 86.291786
95.206972 75.959017
95.423209 33.383188
43.794164 88.059645
17.831392 6.015568
26.760729 86.214670
25.658342 41.748939
66.846858 93.675353
64.816675 48.959735
82.956870 91.625045
57.996548 4.436609
91.948149 69.934424
19.050144 82.287507
85.947893 84.802316
47.032480 28.718098
83.222481 65.042110
15.009884 78.429453
41.001127 10.433094
11.812641 84.795291
98.492739 29.644033
90.810859 25.253469
15.858704 16.469201
67.002407 82.705562
10.144553 31.819082
31.665296 93.101423
23.444127 89.661844
97.538032 15.392276
59.596268 16.588176
97.679783 45.544161
1.390492 44.712263
74.262260 84.612973
9.754373 89.272144
63.042426 50.755500
99.705238 74.855068
35.550791 98.197977
4.499101 26.361650
23.451445 20.357805
42.830851 90.453852
3.063366 52.975404
22.272935 34.728663
46.076827 45.717062
24.390507 43.614859
61.109338 83.986775
60.203035 58.789121
29.530936 61.593528
3.501384 3.793196
46.206501 13.255757
93.065340 9.248927
64.011257 92.770578
84.103995 99.562049
90.968554 88.603096
25.923699 14.419999
8.960901 68.754550
4.873852 12.024267
21.729955 27.146786
46.752930 67.806782
72.863848 71.143436
11.421641 33.973186
55.130211 71.624677
92.762307 84.661147
33.218205 96.263692
88.454343 79.424705
9.519449 81.519683
88.673633 73.530706
74.290261 72.777628
73.092755 65.258815
61.380724 99.016455
79.678814 70.341625
67.771005 84.552666
82.365892 89.500960
11.699452 29.118821
57.307742 84.563300
0.262258 68.729384
18.536486 55.392469
40.354061 11.298794
40.053616 73.572265
7.562485 28.507959
52.996971 17.081934
10.027642 41.670604
90.612641 84.317903
14.448232 63.705396
49.576717 75.828956
62.721851 29.255531
46.170580 30.492856
13.808197 28.536472
19.993816 25.507650
57.655293 77.301558
10.070950 57.917551
46.030942 28.607436
13.310020 86.385003
39.906230 53.363636
59.957268 47.468715
81.871595 12.954239
64.550649 91.899237
54.624842 55.163290
76.217140 69.073074
18.868686 25.793857
44.902030 81.590536
55.049389 91.072610
12.083392 68.857586
19.609082 32.077208
94.365236 77.264376
9.378766 4.436185
35.181927 55.409708
33.043621 48.491947
41.794710 72.949851
1.855583 1.751978
20.418566 83.727178
14.706217 84.969216
75.626415 69.331059
40.132505 51.843555
38.404134 59.001191
77.637412 83.306163
40.591727 32.686801
74.378774 52.675119
1.544387 93.987856
84.752326 95.909623
71.252231 94.131092
0.345808 6.434158
49.540800 33.389429
54.926105 91.335510
6.339281 56.781688
93.087488 26.757847
40.508866 7.793705
11.727063 16.135282
77.124765 51.859568
67.978837 15.528898
10.860759 45.616249
98.835062 51.452486
78.303050 73.213835
4.127605 79.847437
67.201691 88.879931
75.757059 38.453922
83.011023 76.102867
44.888081 32.551822
9.492297 99.814186
23.887332 15.831577
56.595874 16.974820
42.589425 97.104740
24.768525 54.316487
13.240022 1.893290
6.176055 81.218859
17.422188 17.036814
26.835107 16.257250
68.489300 5.138157
89.471085 72.616905
84.985594 56.672776
61.496836 60.742653
95.126699 44.507859
36.845521 40.014779
77.059681 46.337817
39.828965 0.947013
62.169395 96.424839
17.921834 4.758820
93.529580 42.690359
59.075307 6.769602
44.583649 65.251362
87.988460 62.005837
82.288177 14.823568
78.263087 50.777477
19.961725 67.734173
23.394382 4.947319
24.406949 84.891218
65.689972 19.533647
29.399076 2.535493
59.548427 6.458757
48.873310 99.377392
7.405770 11.042705
95.802231 25.327604
15.801525 89.331811
68.017963 74.876832
96.101412 12.601613
40.128194 84.089872
74.607450 22.416371
98.913440 52.870537
73.193848 18.875165
20.604710 96.588230
23.822484 45.011659
81.479447 89.512457
64.545306 10.878523
92.047950 24.093733
17.337281 40.921260
23.471125 24.743051
51.963966 19.273356
50.070655 67.765491
