339 56.616449 19.070921 51
340 03.471636 43.184351  4
341 81.390367 75.338268 87
342 35.638302 99.796989 39
343 03.566644 52.354837  5
344 20.094687 66.179158 26
345 69.978716 32.761612 63
346 88.934346 64.671183 86
347 34.148237 05.016789 30
348 76.670115 80.333016 78
349 69.871301 68.192173 66
350 90.418714 31.293971 93
351 75.247870 29.793323 72
352 80.937068 18.906361 81
353 59.111060 05.343940 50
354 10.145415 15.727509 11
355 24.414861 13.617051 21
356 58.911861 05.805228 50
357 88.955319 94.550163 89
358 05.602218 92.521963  9
359 46.905001 25.696905 42
360 58.701120 16.883717 51
361 58.458517 47.635467 54
362 81.554899 92.606754 89
363 52.652255 58.225014 55
364 72.939770 22.523556 72
365 26.417188 63.358484 26
366 53.817528 01.665058 50
367 93.151806 34.754595 93
368 20.571419 52.262866 25
369 40.098535 30.716835 43
370 67.990375 64.513396 66
371 44.333886 26.902236 42
372 70.318625 33.289205 73
373 21.452399 75.920842 27
374 25.811167 68.357400 26
375 01.617748 84.512288  8
376 85.241116 60.076264 86
377 32.147754 66.796016 36
378 52.683019 84.800010 58
379 25.021030 25.622789 22
380 07.323566 51.438218  5
381 88.981272 61.141093 86
382 53.103276 82.133078 58
383 95.895689 73.674696 97
384 34.395944 35.994224 33
385 04.391530 02.386320  0
386 00.507620 48.725416  4
387 29.288556 70.826245 27
388 82.014621 50.740955 85
389 46.747087 07.825788 40
390 19.098355 48.364835 14
391 92.338076 04.339471 90
392 08.441100 24.485830  2
393 71.135487 61.124118 76
394 09.285840 96.156517  9
395 86.746907 16.609406 81
396 47.594735 75.728179 47
397 77.750499 00.698012 70
398 57.861257 73.646188 57
399 74.372707 92.257202 79
400 09.640412 78.764238  7
401 94.643522 10.148032 91
402 27.489654 23.932078 22
403 80.974277 09.504275 80
404 74.673033 27.721365 72
405 17.330063 93.771388 19
406 76.086200 09.668139 70
407 98.110859 84.527299 98
408 34.153969 69.246346 36
409 45.651418 43.439810 44
410 65.402863 32.398324 63
411 60.049216 12.997599 61
412 08.126504 37.799715  3
413 13.695610 65.987761 16
414 11.445903 88.068317 18
415 58.244963 21.086315 52
416 66.832555 52.888485 65
417 31.234348 94.322209 39
418 76.820562 12.208625 71
419 03.826484 51.493595  5
420 39.929990 21.156547 32
421 45.264983 16.016190 41
422 30.824686 43.375842 34
423 00.543489 64.978655  6
424 12.622188 46.194907 14
425 08.418464 78.025052  7
426 78.593231 68.467680 76
427 91.022650 86.719735 98
428 06.267395 04.718261  0
429 52.707496 17.713298 51
430 92.786578 10.952458 91
431 38.799613 59.619133 35
432 63.840943 70.033961 67
433 53.941342 40.661505 54
434 82.242586 57.767825 85
435 92.155101 22.172575 92
436 78.924372 37.420084 73
437 38.188765 09.749057 30
438 80.795926 38.732254 83
439 74.727712 93.418114 79
440 84.927161 83.146177 88
441 71.443166 63.520392 76
442 51.613857 62.465816 56
443 50.240127 57.881252 55
444 67.184077 02.947622 60
445 75.594550 59.970655 75
446 13.900081 14.394163 11
447 19.589787 77.741024 17
448 84.428124 73.531129 87
449 18.402529 66.670710 16
450 31.298955 10.557630 31
451 88.843285 10.223327 81
452 47.977714 27.032050 42
453 19.972384 28.773640 12
454 65.764304 94.700096 69
455 22.191754 50.691465 25
456 77.846273 93.634919 79
457 14.211857 29.460130 12
458 56.100735 64.451984 56
459 87.341382 23.284812 82
460 67.399606 62.935932 66
461 83.255466 81.299687 88
462 77.330095 02.845254 70
463 59.040711 61.758218 56
464 76.376383 77.443241 77
465 28.428928 07.675338 20
466 88.000871 17.272213 81
467 17.898664 35.978585 13
468 44.304264 37.871048 43
469 64.752225 10.068568 61
470 32.571145 86.943979 38
471 60.760033 10.417418 61
472 80.578898 74.971891 87
473 39.877548 36.679633 33
474 39.423875 27.218930 32
475 59.964445 06.823481 50
476 90.154862 43.219911 94
477 88.123169 67.484956 86
478 46.065165 47.163880 44
479 29.243175 22.441548 22
480 24.607121 57.672103 25
481 30.116886 12.607991 31
482 74.944316 48.015550 74
483 48.586576 19.248580 41
484 85.886598 13.338801 81
485 29.317148 18.457743 21
486 00.282779 90.077181  9
487 28.875161 80.861677 28
488 65.049072 68.752710 66
489 17.541311 04.472947 10
490 95.971640 77.505756 97
491 11.296428 86.126501 18
492 20.725667 99.419597 29
493 53.611457 66.790832 56
494 46.583477 82.854632 48
495 89.232380 71.190598 87
496 40.526735 19.349266 41
497 83.798589 15.471051 81
498 67.364816 32.385165 63
499 34.719630 53.251415 35
500 45.723966 64.036778 46
501 71.709158 46.006745 74
502 54.113959 00.584319 50
503 26.868423 19.163031 21
504 69.337029 44.409733 64
505 23.635978 65.308668 26
506 21.915489 34.932406 23
507 51.435169 42.641156 54
508 34.352004 05.046627 30
509 09.431988 80.935481  8
510 87.901259 98.664368 89
511 52.126079 28.427993 52
512 18.013634 35.924668 13
513 43.899044 85.378450 48
514 68.309833 78.618674 67
515 38.629865 14.033799 31
516 42.655452 10.339023 41
517 60.040544 96.769411 69
518 10.923342 86.908967 18
519 15.932442 80.260371 18
520 31.318700 39.568420 33
521 45.569039 53.234189 45
522 74.500827 97.004209 79
523 95.875345 08.852830 90
524 02.050835 05.307333  0
525 89.788311 89.952094 88
526 03.971701 41.914390  4
527 18.380087 21.985336 12
528 77.839058 62.279131 76
529 07.363786 46.148890  4
530 40.897805 45.993651 44
531 60.182689 83.553257 68
532 56.332674 20.223234 52
533 80.322668 67.256016 86
534 07.132201 96.255111  9
535 47.516387 38.450901 43
536 35.823531 93.085427 39
537 91.685090 10.324357 91
538 90.089635 87.560436 98
539 19.177188 92.140470 19
540 92.867769 08.965499 90
541 82.092564 96.839470 89
542 50.879889 00.472651 50
543 18.824806 28.718946 12
544 62.751782 26.188592 62
545 74.867837 03.649588 70
546 72.182244 35.050526 73
547 87.202845 28.514918 82
548 55.273760 67.525513 56
549 95.770934 62.405960 96
550 63.780624 43.287322 64
551 00.856861 99.604155  9
552 36.372748 92.541952 39
553 09.928512 26.462383  2
554 80.102388 29.105700 82
555 18.602854 72.970157 17
556 38.071198 00.695418 30
557 69.809627 88.951087 68
558 01.168069 88.634433  8
559 17.670033 63.919852 16
560 14.823025 92.537870 19
561 67.569439 87.005269 68
562 27.588396 54.772284 25
563 15.520187 82.862155 18
564 22.297797 11.291121 21
565 45.268116 86.078421 48
566 54.578443 46.124977 54
567 85.682576 90.951191 89
568 38.666929 95.611088 39
569 17.413575 18.769317 11
570 24.716787 36.016428 23
571 91.739473 62.787986 96
572 36.711847 61.549100 36
573 51.739073 37.879916 53
574 50.183533 69.409106 56
575 01.799768 65.006559  6
576 61.946976 69.369207 66
577 52.011827 89.535372 58
578 24.141491 67.532014 26
579 72.397527 46.439288 74
580 78.823135 17.665643 71
581 32.517710 33.401578 33
582 63.790620 18.200285 61
583 24.352769 02.457550 20
584 13.811373 41.766343 14
585 21.226866 38.528161 23
586 77.782772 12.966340 71
587 01.316146 14.494618  1
588 74.515440 53.055219 75
589 52.374534 24.698974 52
590 22.464326 54.174302 25
591 89.705532 84.411302 88
592 23.543509 41.717360 24
593 73.946674 47.685000 74
594 09.249374 46.344201  4
595 94.124289 88.072509 98
596 64.009844 26.641998 62
597 21.474086 27.800465 22
598 44.842284 45.826855 44
599 30.258014 58.653657 35
600 87.593198 51.484881 85
601 97.181817 65.375970 96
602 64.451220 98.497964 69
603 79.870589 38.966661 73
604 51.553183 32.245123 53
605 63.665635 74.017509 67
606 86.419425 53.371167 85
607 58.428811 09.962934 50
608 95.088527 32.375484 93
609 57.647935 04.337901 50
610 78.719685 51.772223 75
611 92.410409 42.729530 94
612 78.414222 13.884496 71
613 70.529994 23.256505 72
614 59.711351 00.788008 50
615 81.910162 47.304549 84
616 52.272889 79.091980 57
617 12.680520 16.724109 11
618 77.589943 92.551108 79
619 55.690770 29.143127 52
620 24.796231 19.356405 21
621 03.160636 11.215656  1
622 72.727572 61.589446 76
623 21.178591 67.816099 26
624 93.964931 78.826525 97
625 72.154000 72.684616 77
626 30.598749 64.564410 36
627 15.414146 09.012970 10
628 78.448906 85.944140 78
629 32.269476 38.160257 33
630 86.732148 14.179638 81
631 85.464806 39.005037 83
632 93.271617 98.145326 99
633 55.729147 70.861561 57
634 90.696434 11.419917 91
635 00.004688 15.492665  1
636 30.776322 03.165323 30
637 26.708322 03.503895 20
638 64.754770 47.886912 64
639 71.319994 58.719700 75
640 26.713438 43.473994 24
641 31.404316 57.312186 35
642 08.038404 46.818462  4
643 66.325157 86.487309 68
644 32.762602 98.594632 39
645 24.647566 19.494750 21
646 12.774270 10.112372 11
647 58.499788 06.045888 50
648 08.257697 14.228935  1
649 76.907449 98.954131 79
650 25.648852 76.912136 27
651 14.446796 56.425174 15
652 80.077460 41.155118 84
653 59.929069 44.832229 54
654 89.042030 31.249062 83
655 03.551930 15.755468  1
656 74.723056 34.956246 73
657 73.067654 82.761460 78
658 81.774708 39.392811 83
659 69.248769 14.537310 61
660 37.987443 93.896335 39
661 34.032060 50.761713 35
662 04.008707 92.531848  9
663 56.807600 12.266404 51
664 06.760783 33.715049  3
665 11.220535 32.409635 13
666 10.627185 25.667331 12
667 88.834809 90.704645 89
668 66.822449 48.763877 64
669 35.536875 55.864479 35
670 80.012940 39.088804 83
671 71.619947 54.735996 75
672 74.045050 44.687601 74
673 37.497456 55.819758 35
674 84.080412 06.746225 80
675 70.357068 22.067854 72
676 00.642560 04.389128  0
677 72.829567 04.651267 70
678 96.920977 29.637168 92
679 16.917671 03.681760 10
680 63.352217 28.138206 62
681 36.091394 73.979402 37
682 53.805537 24.926203 52
683 64.684047 20.627987 62
684 73.690081 00.220922 70
685 76.492466 53.703021 75
686 39.309726 48.112413 34
687 08.439017 13.354776  1
688 92.800014 45.936474 94
689 69.174534 76.880426 67
690 52.682699 39.531602 53
691 98.948280 53.325259 95
692 43.920730 71.777848 47
693 57.976526 40.841707 54
694 01.415015 74.894197  7
695 44.523466 64.767232 46
696 03.032403 80.614861  8
697 38.746635 56.837940 35
698 05.541064 03.430682  0
699 77.465927 79.231145 77
700 03.651604 53.958393  5
701 32.934166 42.961330 34
702 02.070806 41.373183  4
703 56.316106 94.870820 59
704 87.309656 25.490640 82
705 71.751246 39.992355 73
706 65.022242 70.699526 67
707 93.317615 08.942972 90
708 42.477373 51.294141 45
709 49.784679 43.892389 44
710 26.188338 94.308145 29
711 08.659621 29.220741  2
712 74.923006 47.406256 74
713 86.058681 80.464070 88
714 50.836938 63.524608 56
715 59.695215 54.488542 55
716 17.483001 92.629381 19
717 97.449873 19.553807 91
718 34.002564 53.765979 35
719 14.424627 21.312220 12
720 79.256619 86.175872 78
721 61.304576 44.278861 64
722 56.875398 54.622190 55
723 53.221833 99.352772 59
724 05.916331 03.006512  0
725 43.245161 32.104670 43
726 97.314657 51.904782 95
727 61.325411 72.237662 67
728 99.311038 47.384092 94
729 52.701732 50.147976 55
730 10.908700 12.396947 11
731 04.636519 28.391701  2
732 05.026327 02.086392  0
733 47.945507 39.028891 43
734 55.852371 62.370134 56
735 60.341111 35.108990 63
736 48.546006 21.645687 42
737 79.387851 05.421404 70
738 76.267877 32.609684 73
739 04.774176 82.184208  8
740 35.616196 48.019336 34
741 14.288878 32.930853 13
742 99.924118 75.614289 97
743 05.168515 99.235156  9
744 22.998381 57.870247 25
745 49.383132 33.907081 43
746 70.267194 54.019651 75
747 62.298781 75.293522 67
748 56.106043 10.244289 51
749 14.322413 11.958414 11
750 72.614423 74.663524 77
751 47.067404 21.160429 42
752 96.309210 26.455255 92
753 26.581833 72.577087 27
754 59.064939 31.356009 53
755 54.761296 94.681135 59
756 79.375345 69.050174 76
757 27.611988 79.299463 27
758 44.664463 32.780503 43
759 78.534619 67.662843 76
760 90.650751 27.917752 92
761 01.569924 60.917945  6
762 81.937403 63.868705 86
763 36.211467 38.043446 33
764 74.112994 50.533879 75
765 50.001860 46.727417 54
766 25.197403 97.069263 29
767 67.887845 21.506614 62
768 23.524518 94.469678 29
769 94.083701 82.589458 98
770 25.825687 48.844997 24
771 77.270593 05.201032 70
772 17.895171 04.882581 10
773 84.500495 62.559634 86
774 37.663085 63.035114 36
775 30.222478 28.313835 32
776 90.952866 31.792402 93
777 89.231780 72.890269 87
778 95.661107 25.443247 92
779 10.933715 69.774101 16
780 75.977126 60.935575 76
781 16.501518 01.174530 10
782 58.004839 84.389363 58
783 22.681143 81.529357 28
784 78.859042 16.764845 71
785 64.118815 04.684729 60
786 65.609842 41.389408 64
787 09.885761 83.505013  8
788 46.271989 94.386256 49
789 46.064648 83.935074 48
790 57.421371 76.287125 57
791 12.248909 48.374237 14
792 08.079527 01.480690  0
793 21.264506 03.740634 20
794 26.923937 32.198222 23
795 73.514735 02.901063 70
796 93.133797 90.016253 99
797 04.075593 51.138636  5
798 74.405616 26.756736 72
799 32.667993 53.264658 35
800 43.521581 96.786808 49
801 57.949386 09.131423 50
802 38.176215 67.835147 36
803 92.636436 84.448204 98
804 62.221403 38.701084 63
805 68.383278 19.642774 61
806 14.988209 80.632187 18
807 68.017011 23.067736 62
808 82.112877 89.281517 88
809 26.808370 09.036813 20
810 21.479739 00.323105 20
811 11.937876 14.613536 11
812 90.339357 16.013469 91
813 65.752172 64.744973 66
814 42.770205 98.420165 49
815 18.009630 86.291786 18
816 95.206972 75.959017 97
817 95.423209 33.383188 93
818 43.794164 88.059645 48
819 17.831392 06.015568 10
820 26.760729 86.214670 28
821 25.658342 41.748939 24
822 66.846858 93.675353 69
823 64.816675 48.959735 64
824 82.956870 91.625045 89
825 57.996548 04.436609 50
826 91.948149 69.934424 96
827 19.050144 82.287507 18
828 85.947893 84.802316 88
829 47.032480 28.718098 42
830 83.222481 65.042110 86
831 15.009884 78.429453 17
832 41.001127 10.433094 41
833 11.812641 84.795291 18
834 98.492739 29.644033 92
835 90.810859 25.253469 92
836 15.858704 16.469201 11
837 67.002407 82.705562 68
838 10.144553 31.819082 13
839 31.665296 93.101423 39
840 23.444127 89.661844 28
841 97.538032 15.392276 91
842 59.596268 16.588176 51
843 97.679783 45.544161 94
844 01.390492 44.712263  4
845 74.262260 84.612973 78
846 09.754373 89.272144  8
847 63.042426 50.755500 65
848 99.705238 74.855068 97
849 35.550791 98.197977 39
850 04.499101 26.361650  2
851 23.451445 20.357805 22
852 42.830851 90.453852 49
853 03.063366 52.975404  5
854 22.272935 34.728663 23
855 46.076827 45.717062 44
856 24.390507 43.614859 24
857 61.109338 83.986775 68
858 60.203035 58.789121 65
859 29.530936 61.593528 26
860 03.501384 03.793196  0
861 46.206501 13.255757 41
862 93.065340 09.248927 90
863 64.011257 92.770578 69
864 84.103995 99.562049 89
865 90.968554 88.603096 98
866 25.923699 14.419999 21
867 08.960901 68.754550  6
868 04.873852 12.024267  1
869 21.729955 27.146786 22
870 46.752930 67.806782 46
871 72.863848 71.143436 77
872 11.421641 33.973186 13
873 55.130211 71.624677 57
874 92.762307 84.661147 98
875 33.218205 96.263692 39
876 88.454343 79.424705 87
877 09.519449 81.519683  8
878 88.673633 73.530706 87
879 74.290261 72.777628 77
880 73.092755 65.258815 76
881 61.380724 99.016455 69
882 79.678814 70.341625 77
883 67.771005 84.552666 68
884 82.365892 89.500960 88
885 11.699452 29.118821 12
886 57.307742 84.563300 58
887 00.262258 68.729384  6
888 18.536486 55.392469 15
889 40.354061 11.298794 41
890 40.053616 73.572265 47
891 07.562485 28.507959  2
892 52.996971 17.081934 51
893 10.027642 41.670604 14
894 90.612641 84.317903 98
895 14.448232 63.705396 16
896 49.576717 75.828956 47
897 62.721851 29.255531 62
898 46.170580 30.492856 43
899 13.808197 28.536472 12
900 19.993816 25.507650 12
901 57.655293 77.301558 57
902 10.070950 57.917551 15
903 46.030942 28.607436 42
904 13.310020 86.385003 18
905 39.906230 53.363636 35
906 59.957268 47.468715 54
907 81.871595 12.954239 81
908 64.550649 91.899237 69
909 54.624842 55.163290 55
910 76.217140 69.073074 76
911 18.868686 25.793857 12
912 44.902030 81.590536 48
913 55.049389 91.072610 59
914 12.083392 68.857586 16
915 19.609082 32.077208 13
916 94.365236 77.264376 97
917 09.378766 04.436185  0
918 35.181927 55.409708 35
919 33.043621 48.491947 34
920 41.794710 72.949851 47
921 01.855583 01.751978  0
922 20.418566 83.727178 28
923 14.706217 84.969216 18
924 75.626415 69.331059 76
925 40.132505 51.843555 45
926 38.404134 59.001191 35
927 77.637412 83.306163 78
928 40.591727 32.686801 43
929 74.378774 52.675119 75
930 01.544387 93.987856  9
931 84.752326 95.909623 89
932 71.252231 94.131092 79
933 00.345808 06.434158  0
934 49.540800 33.389429 43
935 54.926105 91.335510 59
936 06.339281 56.781688  5
937 93.087488 26.757847 92
938 40.508866 07.793705 40
939 11.727063 16.135282 11
940 77.124765 51.859568 75
941 67.978837 15.528898 61
942 10.860759 45.616249 14
943 98.835062 51.452486 95
944 78.303050 73.213835 77
945 04.127605 79.847437  7
946 67.201691 88.879931 68
947 75.757059 38.453922 73
948 83.011023 76.102867 87
949 44.888081 32.551822 43
950 09.492297 99.814186  9
951 23.887332 15.831577 21
952 56.595874 16.974820 51
953 42.589425 97.104740 49
954 24.768525 54.316487 25
955 13.240022 01.893290 10
956 06.176055 81.218859  8
957 17.422188 17.036814 11
958 26.835107 16.257250 21
959 68.489300 05.138157 60
960 89.471085 72.616905 87
961 84.985594 56.672776 85
962 61.496836 60.742653 66
963 95.126699 44.507859 94
964 36.845521 40.014779 34
965 77.059681 46.337817 74
966 39.828965 00.947013 30
967 62.169395 96.424839 69
968 17.921834 04.758820 10
969 93.529580 42.690359 94
970 59.075307 06.769602 50
971 44.583649 65.251362 46
972 87.988460 62.005837 86
973 82.288177 14.823568 81
974 78.263087 50.777477 75
975 19.961725 67.734173 16
976 23.394382 04.947319 20
977 24.406949 84.891218 28
978 65.689972 19.533647 61
979 29.399076 02.535493 20
980 59.548427 06.458757 50
981 48.873310 99.377392 49
982 07.405770 11.042705  1
983 95.802231 25.327604 92
984 15.801525 89.331811 18
985 68.017963 74.876832 67
986 96.101412 12.601613 91
987 40.128194 84.089872 48
988 74.607450 22.416371 72
989 98.913440 52.870537 95
990 73.193848 18.875165 71
991 20.604710 96.588230 29
